row_type,twitter_user_id,mutual,following_user_id,following_user_name,referenced_author_username,reference_author_name,reference_author_type,reference_author_individual_or_organization,reference_author_web3_relevance,reference_author_nft_relevance,reference_author_user_region_tag_all_time,reference_author_user_region_tag_l6m
FOLLOWING,0,mutual,36619827,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1942214,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11475228,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,29831613,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,23476530,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,33717870,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,37930254,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35047564,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11320782,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,7364361,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32920534,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,3148527,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,732036,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,22382652,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,21642559,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,39998829,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,24791430,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,8133916,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,20922305,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,36429441,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1654856,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,38372510,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,30112053,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,28548989,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13409701,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,25973120,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,32298648,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,5024265,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,9718984,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,23795257,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,35628840,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,9824826,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,6543638,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,34625426,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,19654898,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,26478994,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,34283883,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,15817213,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,27212474,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,25482920,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,1841367,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,340775,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,39844990,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,38638879,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,14559356,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,1875001,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,22057550,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,11375039,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,7406756,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32932083,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,39008645,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,8318149,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,39594531,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,17203463,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1999930,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35307568,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,20032876,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35990725,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1172027,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,32539320,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,36223523,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,27775235,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,31229325,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,8444480,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1985614,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,39925350,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,19801997,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,34104615,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,37411054,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,25774577,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30062675,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,21016507,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,20997742,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,29124267,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,11489680,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,32865098,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4892691,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,36036750,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,979379,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,12393480,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,22049789,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,31347655,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,3966777,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,7919896,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,20766623,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,16526382,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,24273468,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,22698630,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13129336,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,16754338,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,25090611,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,31745235,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,16509793,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,5364402,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13761717,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,16822603,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,654390,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,1902124,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,31893854,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,5101238,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30834175,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,14817407,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,29530649,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4615288,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,18206207,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,37896986,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4013843,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35068780,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,14315829,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,22587920,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,11043305,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,27648471,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11631923,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,16991285,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,26036258,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,39307795,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,12687368,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,36663592,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13894828,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32653515,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,18134297,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,37720280,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30581059,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,10781247,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,26422059,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1046887,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13209265,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,8715743,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,5254474,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,14179706,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32298453,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,26274915,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,2080225,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,2932961,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,443768,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,37509930,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,18267762,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,2348103,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,17753481,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,36688127,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,37104094,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,36754596,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,8234169,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,28065435,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,12423931,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,9718811,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,5185059,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,8077548,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,1603958,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,15198449,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,6625201,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4528150,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,9553179,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,23444446,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30588291,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,20096565,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,27303723,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,15797644,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,24654781,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,2963935,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,26017471,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,13733043,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11086345,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,7226314,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,31463212,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11743926,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,27705061,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,37237623,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,22384018,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,26256174,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,24010520,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,13128700,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,995083,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,28525452,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1443013,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,23012587,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4844121,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,26729079,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,30290366,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1190914,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,14605635,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,8237366,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,15907318,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,22720005,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,1845693,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,24690702,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35214185,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,4446382,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,33846332,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,38723252,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,6936074,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,35912361,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30397529,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,25510352,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32402389,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,32787595,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,12096139,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,30933446,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,21846365,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,12865676,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,15830482,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,2364332,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,11200456,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,2229991,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,1471935,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,34475152,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,20141514,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,mutual,751519,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
FOLLOWING,0,non_mutual,21389071,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string,random_string
